,id,type,author,settings,regular,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags,grade,stage,status,is,os,prod,competitions,themes,team
0,gPQvkag,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/assets_curr),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T03:34:07-05:00,,2023-03-07T08:34:07-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -269533, 'bookSize': 20000000, 'longCount': 1065, 'shortCount': 1080, 'turnover': 0.0254, 'returns': -0.0055, 'drawdown': 0.0663, 'margin': -0.00435, 'fitness': -0.03, 'sharpe': -0.16, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.16}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.03}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0254}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0254}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.07, 'value': -0.79}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,2ZOE8gZ,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/equity),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T03:34:33-05:00,,2023-03-07T08:34:33-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -741909, 'bookSize': 20000000, 'longCount': 1265, 'shortCount': 1270, 'turnover': 0.0267, 'returns': -0.0152, 'drawdown': 0.0596, 'margin': -0.01141, 'fitness': -0.19, 'sharpe': -0.54, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.54}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.19}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0267}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0267}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.23, 'value': -0.69}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,aPLJ6Nw,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/debt),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T03:35:28-05:00,,2023-03-07T08:35:28-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -284788, 'bookSize': 20000000, 'longCount': 1167, 'shortCount': 1140, 'turnover': 0.0277, 'returns': -0.0058, 'drawdown': 0.0538, 'margin': -0.00422, 'fitness': -0.04, 'sharpe': -0.19, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.19}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.04}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0277}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0277}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.08, 'value': -0.52}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,mzgOp5K,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/debt_lt),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T03:35:45-05:00,,2023-03-07T08:35:45-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -162901, 'bookSize': 20000000, 'longCount': 1137, 'shortCount': 1116, 'turnover': 0.0277, 'returns': -0.0033, 'drawdown': 0.0513, 'margin': -0.00241, 'fitness': -0.02, 'sharpe': -0.11, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.11}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.02}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0277}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0277}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.05, 'value': -0.5}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,G8dVPz5,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/debt_st),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T03:36:16-05:00,,2023-03-07T08:36:16-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -1208912, 'bookSize': 20000000, 'longCount': 789, 'shortCount': 1094, 'turnover': 0.0399, 'returns': -0.0309, 'drawdown': 0.0906, 'margin': -0.01548, 'fitness': -0.46, 'sharpe': -0.92, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.92}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.46}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0399}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0399}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'FAIL'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.4, 'value': -0.59}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,OmGkXbv,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/liabilities),sector)', 'description': None, 'operatorCount': 3}",2023-03-05T09:00:33-05:00,,2023-03-05T14:00:33-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -564794, 'bookSize': 20000000, 'longCount': 1269, 'shortCount': 1277, 'turnover': 0.027, 'returns': -0.0116, 'drawdown': 0.06, 'margin': -0.00856, 'fitness': -0.12, 'sharpe': -0.41, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.41}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.12}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.027}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.027}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.18, 'value': -0.71}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,EavbdKr,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/liabilities_curr),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:07:36-05:00,,2023-03-07T13:07:36-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -178942, 'bookSize': 20000000, 'longCount': 1061, 'shortCount': 1083, 'turnover': 0.0257, 'returns': -0.0037, 'drawdown': 0.0608, 'margin': -0.00286, 'fitness': -0.02, 'sharpe': -0.12, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.12}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.02}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0257}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0257}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.05, 'value': -0.56}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,96VKN1K,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/ebitda),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:08:31-05:00,,2023-03-07T13:08:31-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -2253874, 'bookSize': 20000000, 'longCount': 1202, 'shortCount': 1217, 'turnover': 0.0272, 'returns': -0.0462, 'drawdown': 0.1149, 'margin': -0.03399, 'fitness': -0.72, 'sharpe': -1.18, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -1.18}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.72}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0272}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0272}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.51, 'value': -1.38}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,oz6vxR5,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/capex),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:09:21-05:00,,2023-03-07T13:09:21-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -684468, 'bookSize': 20000000, 'longCount': 1147, 'shortCount': 1157, 'turnover': 0.0288, 'returns': -0.014, 'drawdown': 0.0658, 'margin': -0.00976, 'fitness': -0.17, 'sharpe': -0.51, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.51}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.17}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0288}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0288}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.22, 'value': -0.78}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,bPRPYNq,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/operating_income),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:10:14-05:00,,2023-03-07T13:10:14-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -3138977, 'bookSize': 20000000, 'longCount': 1265, 'shortCount': 1262, 'turnover': 0.0314, 'returns': -0.0643, 'drawdown': 0.1596, 'margin': -0.04102, 'fitness': -1.18, 'sharpe': -1.64, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -1.64}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -1.18}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0314}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0314}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.71, 'value': -1.5}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,M818jNr,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/operating_expense),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:10:53-05:00,,2023-03-07T13:10:53-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -356163, 'bookSize': 20000000, 'longCount': 1275, 'shortCount': 1257, 'turnover': 0.0275, 'returns': -0.0073, 'drawdown': 0.0605, 'margin': -0.00531, 'fitness': -0.06, 'sharpe': -0.24, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.24}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.06}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0275}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0275}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.1, 'value': -0.73}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,56Q68lM,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/cogs),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:11:47-05:00,,2023-03-07T13:11:47-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -25998, 'bookSize': 20000000, 'longCount': 1247, 'shortCount': 1218, 'turnover': 0.027, 'returns': -0.0005, 'drawdown': 0.0523, 'margin': -0.0004, 'fitness': -0.0, 'sharpe': -0.02, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.02}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.0}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.027}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.027}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.01, 'value': -0.62}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,56Q6njo,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/bookvalue_ps),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:13:15-05:00,,2023-03-07T13:13:15-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -1012570, 'bookSize': 20000000, 'longCount': 1184, 'shortCount': 1180, 'turnover': 0.0313, 'returns': -0.0207, 'drawdown': 0.0658, 'margin': -0.01325, 'fitness': -0.24, 'sharpe': -0.58, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.58}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.24}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0313}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0313}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.25, 'value': -0.76}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,56Q6xn6,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/return_assets),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:13:46-05:00,,2023-03-07T13:13:46-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -2595748, 'bookSize': 20000000, 'longCount': 1301, 'shortCount': 1244, 'turnover': 0.0313, 'returns': -0.0532, 'drawdown': 0.1571, 'margin': -0.034, 'fitness': -0.74, 'sharpe': -1.14, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -1.14}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.74}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0313}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0313}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.49, 'value': -1.01}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,96V6YdV,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/return_equity),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:14:43-05:00,,2023-03-07T13:14:43-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -2340280, 'bookSize': 20000000, 'longCount': 1284, 'shortCount': 1248, 'turnover': 0.0314, 'returns': -0.048, 'drawdown': 0.1421, 'margin': -0.03057, 'fitness': -0.71, 'sharpe': -1.14, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -1.14}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.71}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0314}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0314}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.49, 'value': -0.99}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,pzPzXP6,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/inventory),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:15:48-05:00,,2023-03-07T13:15:48-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': 805542, 'bookSize': 20000000, 'longCount': 882, 'shortCount': 843, 'turnover': 0.0289, 'returns': 0.0165, 'drawdown': 0.0235, 'margin': 0.01143, 'fitness': 0.2, 'sharpe': 0.55, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': 0.55}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.2}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0289}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0289}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': 0.24, 'value': -0.24}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
0,mzgz3Nx,REGULAR,HD99037,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 15, 'neutralization': 'SUBINDUSTRY', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(rank(debt_st/inventory_turnover),sector)', 'description': None, 'operatorCount': 3}",2023-03-07T08:16:12-05:00,,2023-03-07T13:16:12-05:00,,False,False,,,[],INFERIOR,IS,UNSUBMITTED,"{'pnl': -570505, 'bookSize': 20000000, 'longCount': 880, 'shortCount': 839, 'turnover': 0.0273, 'returns': -0.0117, 'drawdown': 0.0639, 'margin': -0.00856, 'fitness': -0.08, 'sharpe': -0.27, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.25, 'value': -0.27}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': -0.08}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0273}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0273}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'FAIL', 'limit': -0.12, 'value': -0.59}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'MATCHES_COMPETITION', 'result': 'PASS', 'matched': [{'id': 'challenge', 'name': 'Challenge'}], 'unmatched': []}]}",,,,,
